,tiff_file,layer_name,x_pixel,y_pixel,original_image,x_pixel_end,y_pixel_end
71543,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_40.tif,01 Whitecoats,795.0,782.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,855.0,842.0
71548,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_41.tif,01 Whitecoats,323.0,734.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,383.0,794.0
72524,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_51.tif,01 Whitecoats,266.0,336.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,326.0,396.0
72607,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_52.tif,01 Whitecoats,397.0,216.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,457.0,276.0
72610,StitchMICE_ORKlh16_3_1104_CP_FINAL_832_832_52.tif,01 Whitecoats,110.0,461.0,StitchMICE_ORKlh16_3_1104_CP_FINAL.tif,170.0,521.0
10708,StitchMICE_IHgu16_3_1012_CP_FINAL_832_832_18.tif,01 Whitecoats,459.0,421.0,StitchMICE_IHgu16_3_1012_CP_FINAL.tif,519.0,481.0
10723,StitchMICE_IHgu16_3_1012_CP_FINAL_832_832_30.tif,01 Whitecoats,128.0,619.0,StitchMICE_IHgu16_3_1012_CP_FINAL.tif,188.0,679.0
47947,StitchMICE_OHsm16_3_1104_CP_FINAL_832_832_8.tif,02 Moulted,655.0,515.0,StitchMICE_OHsm16_3_1104_CP_FINAL.tif,715.0,575.0
47864,StitchMICE_OHsm16_3_1104_CP_FINAL_832_832_9.tif,01 Whitecoats,662.0,298.0,StitchMICE_OHsm16_3_1104_CP_FINAL.tif,722.0,358.0
47898,StitchMICE_OHsm16_3_1104_CP_FINAL_832_832_12.tif,01 Whitecoats,576.0,523.0,StitchMICE_OHsm16_3_1104_CP_FINAL.tif,636.0,583.0
48010,StitchMICE_OHsm16_3_1104_CP_FINAL_832_832_13.tif,02 Moulted,329.0,-11.0,StitchMICE_OHsm16_3_1104_CP_FINAL.tif,389.0,49.0
48011,StitchMICE_OHsm16_3_1104_CP_FINAL_832_832_13.tif,02 Moulted,507.0,692.0,StitchMICE_OHsm16_3_1104_CP_FINAL.tif,567.0,752.0
47903,StitchMICE_OHsm16_3_1104_CP_FINAL_832_832_14.tif,01 Whitecoats,-24.0,631.0,StitchMICE_OHsm16_3_1104_CP_FINAL.tif,36.0,691.0
47922,StitchMICE_OHsm16_3_1104_CP_FINAL_832_832_15.tif,01 Whitecoats,617.0,360.0,StitchMICE_OHsm16_3_1104_CP_FINAL.tif,677.0,420.0
48064,StitchMICE_OHsm16_3_1104_CP_FINAL_832_832_18.tif,02 Moulted,420.0,797.0,StitchMICE_OHsm16_3_1104_CP_FINAL.tif,480.0,857.0
48090,StitchMICE_OHsm16_3_1104_CP_FINAL_832_832_19.tif,03 Dead Pups,166.0,167.0,StitchMICE_OHsm16_3_1104_CP_FINAL.tif,226.0,227.0
48068,StitchMICE_OHsm16_3_1104_CP_FINAL_832_832_23.tif,02 Moulted,228.0,465.0,StitchMICE_OHsm16_3_1104_CP_FINAL.tif,288.0,525.0
48069,StitchMICE_OHsm16_3_1104_CP_FINAL_832_832_23.tif,02 Moulted,198.0,520.0,StitchMICE_OHsm16_3_1104_CP_FINAL.tif,258.0,580.0
48070,StitchMICE_OHsm16_3_1104_CP_FINAL_832_832_23.tif,02 Moulted,12.0,696.0,StitchMICE_OHsm16_3_1104_CP_FINAL.tif,72.0,756.0
69759,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_11.tif,01 Whitecoats,154.0,681.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,214.0,741.0
69757,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_12.tif,01 Whitecoats,472.0,586.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,532.0,646.0
69758,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_12.tif,01 Whitecoats,440.0,261.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,500.0,321.0
69652,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_13.tif,01 Whitecoats,84.0,749.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,144.0,809.0
69653,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_13.tif,01 Whitecoats,48.0,542.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,108.0,602.0
69654,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_13.tif,01 Whitecoats,122.0,260.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,182.0,320.0
69655,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_13.tif,01 Whitecoats,222.0,196.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,282.0,256.0
69656,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_13.tif,01 Whitecoats,415.0,9.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,475.0,69.0
69277,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_29.tif,01 Whitecoats,270.0,802.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,330.0,862.0
69227,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_31.tif,01 Whitecoats,165.0,126.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,225.0,186.0
69228,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_31.tif,01 Whitecoats,122.0,576.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,182.0,636.0
69233,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_31.tif,01 Whitecoats,550.0,425.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,610.0,485.0
69234,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_31.tif,01 Whitecoats,759.0,182.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,819.0,242.0
69175,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_32.tif,01 Whitecoats,324.0,90.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,384.0,150.0
69176,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_32.tif,01 Whitecoats,461.0,11.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,521.0,71.0
69184,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_32.tif,01 Whitecoats,271.0,196.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,331.0,256.0
69185,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_32.tif,01 Whitecoats,498.0,199.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,558.0,259.0
69186,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_32.tif,01 Whitecoats,191.0,572.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,251.0,632.0
69220,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_32.tif,01 Whitecoats,-9.0,454.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,51.0,514.0
69221,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_32.tif,01 Whitecoats,-17.0,676.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,43.0,736.0
68948,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_38.tif,01 Whitecoats,103.0,466.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,163.0,526.0
68311,StitchMICE_ORKlh16_2_1023_CP_FINAL_832_832_54.tif,01 Whitecoats,611.0,741.0,StitchMICE_ORKlh16_2_1023_CP_FINAL.tif,671.0,801.0
79072,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_4.tif,02 Moulted,662.0,785.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,722.0,845.0
79073,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_4.tif,02 Moulted,160.0,455.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,220.0,515.0
78925,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_5.tif,01 Whitecoats,306.0,694.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,366.0,754.0
78926,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_5.tif,01 Whitecoats,210.0,380.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,270.0,440.0
79068,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_5.tif,02 Moulted,10.0,181.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,70.0,241.0
79074,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_5.tif,02 Moulted,473.0,102.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,533.0,162.0
79061,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_6.tif,02 Moulted,314.0,444.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,374.0,504.0
78884,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_7.tif,01 Whitecoats,246.0,633.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,306.0,693.0
78909,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_7.tif,01 Whitecoats,257.0,157.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,317.0,217.0
79046,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_7.tif,02 Moulted,11.0,527.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,71.0,587.0
78872,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_8.tif,01 Whitecoats,717.0,728.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,777.0,788.0
78873,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_8.tif,01 Whitecoats,748.0,505.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,808.0,565.0
78876,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_8.tif,01 Whitecoats,568.0,365.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,628.0,425.0
78877,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_8.tif,01 Whitecoats,122.0,306.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,182.0,366.0
79042,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_8.tif,02 Moulted,43.0,722.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,103.0,782.0
79043,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_8.tif,02 Moulted,173.0,676.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,233.0,736.0
79044,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_8.tif,02 Moulted,612.0,627.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,672.0,687.0
79047,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_8.tif,02 Moulted,144.0,255.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,204.0,315.0
79048,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_8.tif,02 Moulted,168.0,206.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,228.0,266.0
79049,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_8.tif,02 Moulted,414.0,233.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,474.0,293.0
79050,StitchMICE_ORKll16_3_1104_CP_FINAL_832_832_8.tif,02 Moulted,271.0,-8.0,StitchMICE_ORKll16_3_1104_CP_FINAL.tif,331.0,52.0
78645,StitchMICE_ORKll16_2_1023_CP_FINAL_832_832_6.tif,01 Whitecoats,462.0,667.0,StitchMICE_ORKll16_2_1023_CP_FINAL.tif,522.0,727.0
78636,StitchMICE_ORKll16_2_1023_CP_FINAL_832_832_7.tif,01 Whitecoats,58.0,28.0,StitchMICE_ORKll16_2_1023_CP_FINAL.tif,118.0,88.0
78637,StitchMICE_ORKll16_2_1023_CP_FINAL_832_832_7.tif,01 Whitecoats,446.0,43.0,StitchMICE_ORKll16_2_1023_CP_FINAL.tif,506.0,103.0
78638,StitchMICE_ORKll16_2_1023_CP_FINAL_832_832_7.tif,01 Whitecoats,710.0,356.0,StitchMICE_ORKll16_2_1023_CP_FINAL.tif,770.0,416.0
78660,StitchMICE_ORKll16_2_1023_CP_FINAL_832_832_7.tif,02 Moulted,297.0,207.0,StitchMICE_ORKll16_2_1023_CP_FINAL.tif,357.0,267.0
78610,StitchMICE_ORKll16_2_1023_CP_FINAL_832_832_9.tif,01 Whitecoats,155.0,395.0,StitchMICE_ORKll16_2_1023_CP_FINAL.tif,215.0,455.0
78611,StitchMICE_ORKll16_2_1023_CP_FINAL_832_832_9.tif,01 Whitecoats,526.0,660.0,StitchMICE_ORKll16_2_1023_CP_FINAL.tif,586.0,720.0
78616,StitchMICE_ORKll16_2_1023_CP_FINAL_832_832_9.tif,01 Whitecoats,576.0,66.0,StitchMICE_ORKll16_2_1023_CP_FINAL.tif,636.0,126.0
78576,StitchMICE_ORKll16_2_1023_CP_FINAL_832_832_10.tif,01 Whitecoats,39.0,671.0,StitchMICE_ORKll16_2_1023_CP_FINAL.tif,99.0,731.0
78613,StitchMICE_ORKll16_2_1023_CP_FINAL_832_832_10.tif,01 Whitecoats,-19.0,157.0,StitchMICE_ORKll16_2_1023_CP_FINAL.tif,41.0,217.0
47574,StitchMICE_OHsh16_4_1118_CP_FINAL_832_832_8.tif,02 Moulted,17.0,58.0,StitchMICE_OHsh16_4_1118_CP_FINAL.tif,77.0,118.0
47549,StitchMICE_OHsh16_4_1118_CP_FINAL_832_832_14.tif,02 Moulted,211.0,594.0,StitchMICE_OHsh16_4_1118_CP_FINAL.tif,271.0,654.0
47436,StitchMICE_OHsh16_4_1118_CP_FINAL_832_832_22.tif,01 Whitecoats,677.0,698.0,StitchMICE_OHsh16_4_1118_CP_FINAL.tif,737.0,758.0
47526,StitchMICE_OHsh16_4_1118_CP_FINAL_832_832_22.tif,02 Moulted,214.0,438.0,StitchMICE_OHsh16_4_1118_CP_FINAL.tif,274.0,498.0
47423,StitchMICE_OHsh16_4_1118_CP_FINAL_832_832_23.tif,01 Whitecoats,148.0,529.0,StitchMICE_OHsh16_4_1118_CP_FINAL.tif,208.0,589.0
47519,StitchMICE_OHsh16_4_1118_CP_FINAL_832_832_23.tif,02 Moulted,201.0,69.0,StitchMICE_OHsh16_4_1118_CP_FINAL.tif,261.0,129.0
41836,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_10.tif,02 Moulted,382.0,203.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,442.0,263.0
41800,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_12.tif,02 Moulted,183.0,476.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,243.0,536.0
41801,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_12.tif,02 Moulted,360.0,432.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,420.0,492.0
41802,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_12.tif,02 Moulted,195.0,548.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,255.0,608.0
41803,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_12.tif,02 Moulted,203.0,604.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,263.0,664.0
41804,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_12.tif,02 Moulted,330.0,739.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,390.0,799.0
41805,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_12.tif,02 Moulted,392.0,745.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,452.0,805.0
41807,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_12.tif,02 Moulted,715.0,761.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,775.0,821.0
41784,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_13.tif,02 Moulted,539.0,749.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,599.0,809.0
41808,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_13.tif,02 Moulted,-24.0,-23.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,36.0,37.0
41775,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_14.tif,02 Moulted,503.0,482.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,563.0,542.0
41749,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_16.tif,02 Moulted,341.0,361.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,401.0,421.0
41950,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_16.tif,03 Dead Pups,666.0,62.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,726.0,122.0
41951,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_16.tif,03 Dead Pups,605.0,64.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,665.0,124.0
41952,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_16.tif,03 Dead Pups,298.0,11.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,358.0,71.0
41679,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_17.tif,02 Moulted,208.0,618.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,268.0,678.0
41680,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_18.tif,02 Moulted,581.0,587.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,641.0,647.0
41641,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_19.tif,02 Moulted,34.0,185.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,94.0,245.0
41470,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_20.tif,01 Whitecoats,646.0,284.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,706.0,344.0
41584,StitchMICE_OHga16_3_1104_CP_FINAL_832_832_22.tif,02 Moulted,551.0,283.0,StitchMICE_OHga16_3_1104_CP_FINAL.tif,611.0,343.0
44558,StitchMICE_OHpa16_2_1012_CP_FINAL_832_832_15.tif,01 Whitecoats,74.0,665.0,StitchMICE_OHpa16_2_1012_CP_FINAL.tif,134.0,725.0
40836,StitchMICE_OHga16_1_1001_CP_FINAL_832_832_13.tif,01 Whitecoats,256.0,30.0,StitchMICE_OHga16_1_1001_CP_FINAL.tif,316.0,90.0
40799,StitchMICE_OHga16_1_1001_CP_FINAL_832_832_14.tif,01 Whitecoats,7.0,537.0,StitchMICE_OHga16_1_1001_CP_FINAL.tif,67.0,597.0
40728,StitchMICE_OHga16_1_1001_CP_FINAL_832_832_17.tif,01 Whitecoats,289.0,763.0,StitchMICE_OHga16_1_1001_CP_FINAL.tif,349.0,823.0
40750,StitchMICE_OHga16_1_1001_CP_FINAL_832_832_17.tif,01 Whitecoats,784.0,421.0,StitchMICE_OHga16_1_1001_CP_FINAL.tif,844.0,481.0
40751,StitchMICE_OHga16_1_1001_CP_FINAL_832_832_17.tif,01 Whitecoats,351.0,-16.0,StitchMICE_OHga16_1_1001_CP_FINAL.tif,411.0,44.0
40752,StitchMICE_OHga16_1_1001_CP_FINAL_832_832_17.tif,01 Whitecoats,334.0,119.0,StitchMICE_OHga16_1_1001_CP_FINAL.tif,394.0,179.0
40753,StitchMICE_OHga16_1_1001_CP_FINAL_832_832_17.tif,01 Whitecoats,5.0,149.0,StitchMICE_OHga16_1_1001_CP_FINAL.tif,65.0,209.0
40754,StitchMICE_OHga16_1_1001_CP_FINAL_832_832_17.tif,01 Whitecoats,112.0,581.0,StitchMICE_OHga16_1_1001_CP_FINAL.tif,172.0,641.0
40725,StitchMICE_OHga16_1_1001_CP_FINAL_832_832_18.tif,01 Whitecoats,60.0,144.0,StitchMICE_OHga16_1_1001_CP_FINAL.tif,120.0,204.0
40729,StitchMICE_OHga16_1_1001_CP_FINAL_832_832_18.tif,01 Whitecoats,5.0,683.0,StitchMICE_OHga16_1_1001_CP_FINAL.tif,65.0,743.0
40730,StitchMICE_OHga16_1_1001_CP_FINAL_832_832_18.tif,01 Whitecoats,284.0,10.0,StitchMICE_OHga16_1_1001_CP_FINAL.tif,344.0,70.0
40704,StitchMICE_OHga16_1_1001_CP_FINAL_832_832_19.tif,01 Whitecoats,58.0,631.0,StitchMICE_OHga16_1_1001_CP_FINAL.tif,118.0,691.0
16209,StitchMICE_IHsf16_3_1105_CP_FINAL_832_832_5.tif,06 Hg-Juveniles,228.0,5.0,StitchMICE_IHsf16_3_1105_CP_FINAL.tif,288.0,65.0
7769,StitchMICE_IHer16_3_1012_CP_FINAL_832_832_7.tif,03 Dead Pups,209.0,481.0,StitchMICE_IHer16_3_1012_CP_FINAL.tif,269.0,541.0
7930,StitchMICE_IHer16_3_1012_CP_FINAL_832_832_8.tif,02 Moulted,672.0,220.0,StitchMICE_IHer16_3_1012_CP_FINAL.tif,732.0,280.0
8239,StitchMICE_IHer16_3_1012_CP_FINAL_832_832_8.tif,01 Whitecoats,-11.0,161.0,StitchMICE_IHer16_3_1012_CP_FINAL.tif,49.0,221.0
8240,StitchMICE_IHer16_3_1012_CP_FINAL_832_832_8.tif,01 Whitecoats,183.0,224.0,StitchMICE_IHer16_3_1012_CP_FINAL.tif,243.0,284.0
8241,StitchMICE_IHer16_3_1012_CP_FINAL_832_832_8.tif,01 Whitecoats,280.0,-15.0,StitchMICE_IHer16_3_1012_CP_FINAL.tif,340.0,45.0
8242,StitchMICE_IHer16_3_1012_CP_FINAL_832_832_8.tif,01 Whitecoats,442.0,91.0,StitchMICE_IHer16_3_1012_CP_FINAL.tif,502.0,151.0
8243,StitchMICE_IHer16_3_1012_CP_FINAL_832_832_8.tif,01 Whitecoats,418.0,288.0,StitchMICE_IHer16_3_1012_CP_FINAL.tif,478.0,348.0
8229,StitchMICE_IHer16_3_1012_CP_FINAL_832_832_9.tif,01 Whitecoats,475.0,396.0,StitchMICE_IHer16_3_1012_CP_FINAL.tif,535.0,456.0
8234,StitchMICE_IHer16_3_1012_CP_FINAL_832_832_10.tif,01 Whitecoats,94.0,600.0,StitchMICE_IHer16_3_1012_CP_FINAL.tif,154.0,660.0
8235,StitchMICE_IHer16_3_1012_CP_FINAL_832_832_10.tif,01 Whitecoats,-3.0,672.0,StitchMICE_IHer16_3_1012_CP_FINAL.tif,57.0,732.0
7923,StitchMICE_IHer16_3_1012_CP_FINAL_832_832_11.tif,02 Moulted,723.0,454.0,StitchMICE_IHer16_3_1012_CP_FINAL.tif,783.0,514.0
8210,StitchMICE_IHer16_3_1012_CP_FINAL_832_832_12.tif,01 Whitecoats,16.0,685.0,StitchMICE_IHer16_3_1012_CP_FINAL.tif,76.0,745.0
8205,StitchMICE_IHer16_3_1012_CP_FINAL_832_832_14.tif,01 Whitecoats,5.0,795.0,StitchMICE_IHer16_3_1012_CP_FINAL.tif,65.0,855.0
7933,StitchMICE_IHer16_3_1012_CP_FINAL_832_832_18.tif,02 Moulted,243.0,647.0,StitchMICE_IHer16_3_1012_CP_FINAL.tif,303.0,707.0
8174,StitchMICE_IHer16_3_1012_CP_FINAL_832_832_18.tif,01 Whitecoats,395.0,678.0,StitchMICE_IHer16_3_1012_CP_FINAL.tif,455.0,738.0
8172,StitchMICE_IHer16_3_1012_CP_FINAL_832_832_19.tif,01 Whitecoats,307.0,767.0,StitchMICE_IHer16_3_1012_CP_FINAL.tif,367.0,827.0
8170,StitchMICE_IHer16_3_1012_CP_FINAL_832_832_21.tif,01 Whitecoats,147.0,344.0,StitchMICE_IHer16_3_1012_CP_FINAL.tif,207.0,404.0
8171,StitchMICE_IHer16_3_1012_CP_FINAL_832_832_21.tif,01 Whitecoats,558.0,435.0,StitchMICE_IHer16_3_1012_CP_FINAL.tif,618.0,495.0
8142,StitchMICE_IHer16_3_1012_CP_FINAL_832_832_22.tif,01 Whitecoats,692.0,91.0,StitchMICE_IHer16_3_1012_CP_FINAL.tif,752.0,151.0
51011,StitchMICE_ORKce16_4_1117_CP_FINAL_832_832_18.tif,01 Whitecoats,213.0,430.0,StitchMICE_ORKce16_4_1117_CP_FINAL.tif,273.0,490.0
51204,StitchMICE_ORKce16_4_1117_CP_FINAL_832_832_18.tif,02 Moulted,449.0,128.0,StitchMICE_ORKce16_4_1117_CP_FINAL.tif,509.0,188.0
51205,StitchMICE_ORKce16_4_1117_CP_FINAL_832_832_18.tif,02 Moulted,295.0,284.0,StitchMICE_ORKce16_4_1117_CP_FINAL.tif,355.0,344.0
5639,StitchMICE_IHcs16_4_1022_CP_FINAL_832_832_9.tif,02 Moulted,62.0,760.0,StitchMICE_IHcs16_4_1022_CP_FINAL.tif,122.0,820.0
5706,StitchMICE_IHcs16_4_1022_CP_FINAL_832_832_10.tif,01 Whitecoats,457.0,709.0,StitchMICE_IHcs16_4_1022_CP_FINAL.tif,517.0,769.0
7,StitchMICE_FoFcr16_3_1102_CP_FINAL_832_832_1.tif,01 Whitecoats,293.0,660.0,StitchMICE_FoFcr16_3_1102_CP_FINAL.tif,353.0,720.0
8,StitchMICE_FoFcr16_3_1102_CP_FINAL_832_832_1.tif,01 Whitecoats,517.0,787.0,StitchMICE_FoFcr16_3_1102_CP_FINAL.tif,577.0,847.0
10,StitchMICE_FoFcr16_3_1102_CP_FINAL_832_832_1.tif,01 Whitecoats,689.0,139.0,StitchMICE_FoFcr16_3_1102_CP_FINAL.tif,749.0,199.0
13,StitchMICE_FoFcr16_3_1102_CP_FINAL_832_832_1.tif,01 Whitecoats,523.0,460.0,StitchMICE_FoFcr16_3_1102_CP_FINAL.tif,583.0,520.0
14,StitchMICE_FoFcr16_3_1102_CP_FINAL_832_832_1.tif,01 Whitecoats,547.0,509.0,StitchMICE_FoFcr16_3_1102_CP_FINAL.tif,607.0,569.0
15,StitchMICE_FoFcr16_3_1102_CP_FINAL_832_832_1.tif,01 Whitecoats,347.0,561.0,StitchMICE_FoFcr16_3_1102_CP_FINAL.tif,407.0,621.0
16,StitchMICE_FoFcr16_3_1102_CP_FINAL_832_832_1.tif,01 Whitecoats,300.0,593.0,StitchMICE_FoFcr16_3_1102_CP_FINAL.tif,360.0,653.0
17,StitchMICE_FoFcr16_3_1102_CP_FINAL_832_832_1.tif,01 Whitecoats,64.0,46.0,StitchMICE_FoFcr16_3_1102_CP_FINAL.tif,124.0,106.0
5,StitchMICE_FoFcr16_3_1102_CP_FINAL_832_832_2.tif,01 Whitecoats,221.0,737.0,StitchMICE_FoFcr16_3_1102_CP_FINAL.tif,281.0,797.0
6,StitchMICE_FoFcr16_3_1102_CP_FINAL_832_832_2.tif,01 Whitecoats,3.0,387.0,StitchMICE_FoFcr16_3_1102_CP_FINAL.tif,63.0,447.0
93764,StitchMICE_ORKws16_5_1129_CP_FINAL_832_832_5.tif,02 Moulted,99.0,320.0,StitchMICE_ORKws16_5_1129_CP_FINAL.tif,159.0,380.0
93765,StitchMICE_ORKws16_5_1129_CP_FINAL_832_832_6.tif,02 Moulted,376.0,530.0,StitchMICE_ORKws16_5_1129_CP_FINAL.tif,436.0,590.0
15885,StitchMICE_IHsc16_2_1001_CP_FINAL_832_832_7.tif,01 Whitecoats,336.0,637.0,StitchMICE_IHsc16_2_1001_CP_FINAL.tif,396.0,697.0
15889,StitchMICE_IHsc16_2_1001_CP_FINAL_832_832_7.tif,01 Whitecoats,660.0,54.0,StitchMICE_IHsc16_2_1001_CP_FINAL.tif,720.0,114.0
15878,StitchMICE_IHsc16_2_1001_CP_FINAL_832_832_8.tif,01 Whitecoats,405.0,652.0,StitchMICE_IHsc16_2_1001_CP_FINAL.tif,465.0,712.0
15886,StitchMICE_IHsc16_2_1001_CP_FINAL_832_832_8.tif,01 Whitecoats,158.0,366.0,StitchMICE_IHsc16_2_1001_CP_FINAL.tif,218.0,426.0
15887,StitchMICE_IHsc16_2_1001_CP_FINAL_832_832_8.tif,01 Whitecoats,776.0,65.0,StitchMICE_IHsc16_2_1001_CP_FINAL.tif,836.0,125.0
